hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel
Resort Hotel,0,10,15-Jul,2015,July,28,10,0,1,2,0,0,BB,USA,Direct,Direct
Resort Hotel,0,22,15-Jul,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,91,15-Jul,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,23,15-Jul,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,11,15-Jul,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,3,15-Jul,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,13,15-Jul,2015,July,28,10,0,2,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,108,15-Jul,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,91,15-Jul,2015,July,28,10,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,37,15-Jul,2015,July,28,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,21,15-Jul,2015,July,28,10,1,2,2,0,0,BB,AUS,Direct,Direct
Resort Hotel,0,106,15-Jul,2015,July,28,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,30,15-Jul,2015,July,28,10,2,2,2,0,0,FB,PRT,Direct,Direct
Resort Hotel,0,30,15-Jul,2015,July,28,10,2,2,2,0,0,FB,PRT,Direct,Direct
Resort Hotel,1,51,15-Jul,2015,July,28,10,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,79,15-Jul,2015,July,28,10,2,3,2,0,0,BB,POL,Online TA,TA/TO
Resort Hotel,0,21,15-Jul,2015,July,28,10,2,3,2,0,2,HB,PRT,Direct,Direct
Resort Hotel,0,35,15-Jul,2015,July,28,10,2,3,2,2,0,BB,EST,Online TA,TA/TO
Resort Hotel,0,78,15-Jul,2015,July,28,10,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,31,15-Jul,2015,July,28,10,2,5,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,78,15-Jul,2015,July,28,10,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,78,15-Jul,2015,July,28,10,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,44,15-Jul,2015,July,28,10,2,5,1,0,0,HB,RUS,Offline TA/TO,TA/TO
Resort Hotel,0,34,15-Jul,2015,July,28,10,2,5,2,1,0,HB,GBR,Online TA,TA/TO
Resort Hotel,0,87,15-Jul,2015,July,28,10,2,5,2,1,1,FB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,11,15-Jul,2015,July,28,10,2,6,3,1,0,BB,PRT,Direct,Direct
Resort Hotel,0,115,15-Jul,2015,July,28,10,2,7,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,0,86,15-Jul,2015,July,28,10,3,7,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,41,15-Jul,2015,July,28,10,4,7,2,0,1,BB,GBR,Online TA,TA/TO
Resort Hotel,0,32,15-Jul,2015,July,28,10,4,9,2,0,0,BB,DNK,Online TA,TA/TO
Resort Hotel,0,34,15-Jul,2015,July,28,10,2,5,2,1,0,HB,GBR,Online TA,TA/TO
Resort Hotel,0,34,15-Jul,2015,July,28,10,2,5,2,0,0,HB,GBR,Online TA,TA/TO
Resort Hotel,1,100,15-Jul,2015,July,28,11,2,3,2,1,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,44,15-Jul,2015,July,28,11,2,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,304,15-Jul,2015,July,28,11,2,4,2,0,1,BB,PRT,Direct,TA/TO
Resort Hotel,1,36,15-Jul,2015,July,28,11,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,117,15-Jul,2015,July,28,11,2,4,3,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,70,15-Jul,2015,July,28,11,2,4,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,110,15-Jul,2015,July,28,11,2,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,109,15-Jul,2015,July,28,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,33,15-Jul,2015,July,28,11,2,2,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,33,15-Jul,2015,July,28,11,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,33,15-Jul,2015,July,28,11,2,2,2,0,0,BB,CZE,Online TA,TA/TO
Resort Hotel,0,0,15-Jul,2015,July,28,11,0,1,1,0,0,BB,GBR,Direct,Direct
Resort Hotel,0,0,15-Jul,2015,July,28,11,0,1,2,0,0,HB,DEU,Online TA,TA/TO
Resort Hotel,0,0,15-Jul,2015,July,28,11,0,1,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,0,0,15-Jul,2015,July,28,11,0,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,84,15-Jul,2015,July,28,11,1,1,2,0,0,HB,PRT,Corporate,Corporate
Resort Hotel,0,71,15-Jul,2015,July,28,11,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,16,15-Jul,2015,July,28,11,1,1,2,0,0,BB,ROU,Online TA,TA/TO
Resort Hotel,0,54,15-Jul,2015,July,28,11,2,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,8,15-Jul,2015,July,28,11,2,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,36,15-Jul,2015,July,28,11,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,40,15-Jul,2015,July,28,11,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,59,15-Jul,2015,July,28,11,2,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,79,15-Jul,2015,July,28,11,2,6,2,2,0,HB,PRT,Direct,Direct
Resort Hotel,0,32,15-Jul,2015,July,28,11,4,6,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,110,15-Jul,2015,July,28,11,2,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,33,15-Jul,2015,July,28,11,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,53,15-Jul,2015,July,29,12,1,0,2,2,0,BB,CN,Online TA,TA/TO
Resort Hotel,0,2,15-Jul,2015,July,29,12,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,8,15-Jul,2015,July,29,12,2,4,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,72,15-Jul,2015,July,29,12,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,12,15-Jul,2015,July,29,12,2,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,48,15-Jul,2015,July,29,12,2,5,2,0,0,BB,BRA,Offline TA/TO,TA/TO
Resort Hotel,0,90,15-Jul,2015,July,29,12,2,5,2,0,0,FB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,34,15-Jul,2015,July,29,12,2,5,2,0,1,HB,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,58,15-Jul,2015,July,29,12,2,5,3,1,0,BB,PRT,Direct,Direct
Resort Hotel,0,59,15-Jul,2015,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,90,15-Jul,2015,July,29,12,2,5,2,0,1,FB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,116,15-Jul,2015,July,29,12,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,31,15-Jul,2015,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,51,15-Jul,2015,July,29,12,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,48,15-Jul,2015,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,59,15-Jul,2015,July,29,12,2,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,97,15-Jul,2015,July,29,12,3,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,12,15-Jul,2015,July,29,12,4,5,2,0,0,HB,FRA,Online TA,TA/TO
Resort Hotel,0,64,15-Jul,2015,July,29,12,4,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,31,15-Jul,2015,July,29,12,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,59,15-Jul,2015,July,29,12,4,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,55,15-Jul,2015,July,29,12,4,10,2,10,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,81,15-Jul,2015,July,29,12,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,1,15-Jul,2015,July,29,12,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,34,15-Jul,2015,July,29,12,2,0,2,2,0,BB,BEL,Online TA,TA/TO
Resort Hotel,0,13,15-Jul,2015,July,29,12,2,0,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,40,15-Jul,2015,July,29,12,2,0,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,0,1,15-Jul,2015,July,29,12,2,0,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,34,15-Jul,2015,July,29,12,2,0,2,0,0,BB,BEL,Online TA,TA/TO
Resort Hotel,0,88,15-Jul,2015,July,29,12,2,1,2,0,0,BB,ITA,Offline TA/TO,TA/TO
Resort Hotel,0,9,15-Jul,2015,July,29,12,2,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,24,15-Jul,2015,July,29,12,2,1,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,97,15-Jul,2015,July,29,12,2,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO
Resort Hotel,0,60,15-Jul,2015,July,29,12,2,2,2,0,1,BB,FIN,Online TA,TA/TO
Resort Hotel,0,100,15-Jul,2015,July,29,12,2,2,2,2,0,BB,CN,Direct,Direct
Resort Hotel,0,50,15-Jul,2015,July,29,12,2,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,1,47,15-Jul,2015,July,29,12,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,8,15-Jul,2015,July,29,12,2,3,2,2,0,BB,IRL,Online TA,TA/TO
Resort Hotel,0,34,15-Jul,2015,July,29,12,2,3,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,47,15-Jul,2015,July,29,13,2,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,115,15-Jul,2015,July,29,13,2,5,2,0,1,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,79,15-Jul,2015,July,29,13,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,91,15-Jul,2015,July,29,13,2,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,98,15-Jul,2015,July,29,13,1,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,109,15-Jul,2015,July,29,13,1,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,0,15-Jul,2015,July,29,13,1,1,2,0,0,BB,AUS,Online TA,TA/TO
Resort Hotel,0,98,15-Jul,2015,July,29,13,1,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,0,15-Jul,2015,July,29,13,1,1,4,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,9,15-Jul,2015,July,29,13,1,1,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,62,15-Jul,2015,July,29,13,1,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,45,15-Jul,2015,July,29,13,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,42,15-Jul,2015,July,29,13,1,2,2,0,0,BB,USA,Online TA,TA/TO
Resort Hotel,0,54,15-Jul,2015,July,29,13,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,51,15-Jul,2015,July,29,13,1,2,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,54,15-Jul,2015,July,29,13,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,58,15-Jul,2015,July,29,13,1,2,2,0,0,HB,ESP,Direct,Direct
Resort Hotel,0,0,15-Jul,2015,July,29,13,1,3,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,60,15-Jul,2015,July,29,13,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,321,15-Jul,2015,July,29,13,1,4,2,0,0,HB,PRT,Direct,TA/TO
Resort Hotel,0,40,15-Jul,2015,July,29,13,1,4,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,1,51,15-Jul,2015,July,29,13,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,38,15-Jul,2015,July,29,13,1,4,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,75,15-Jul,2015,July,29,13,1,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,101,15-Jul,2015,July,29,13,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,42,15-Jul,2015,July,29,13,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,40,15-Jul,2015,July,29,13,1,4,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,0,109,15-Jul,2015,July,29,13,1,4,3,0,0,HB,PRT,Direct,Direct
Resort Hotel,1,81,15-Jul,2015,July,29,13,1,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,98,15-Jul,2015,July,29,13,1,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,32,15-Jul,2015,July,29,13,1,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,72,15-Jul,2015,July,29,13,1,5,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,0,115,15-Jul,2015,July,29,13,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,118,15-Jul,2015,July,29,13,2,5,2,0,0,FB,PRT,Direct,Direct
Resort Hotel,0,81,15-Jul,2015,July,29,13,2,5,2,1,0,HB,ESP,Direct,Direct
Resort Hotel,1,95,15-Jul,2015,July,29,13,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,16,15-Jul,2015,July,29,13,1,0,2,0,0,BB,ROU,Online TA,TA/TO
Resort Hotel,0,56,15-Jul,2015,July,29,13,1,3,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,88,15-Jul,2015,July,29,13,3,5,2,0,0,BB,FIN,Offline TA/TO,TA/TO
Resort Hotel,0,41,15-Jul,2015,July,29,13,3,6,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,40,15-Jul,2015,July,29,14,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,1,15-Jul,2015,July,29,14,0,1,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,1,15-Jul,2015,July,29,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,15-Jul,2015,July,29,14,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,76,15-Jul,2015,July,29,14,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Jul,2015,July,29,14,0,4,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,49,15-Jul,2015,July,29,14,0,5,2,0,0,BB,POL,Online TA,TA/TO
Resort Hotel,0,76,15-Jul,2015,July,29,14,0,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,73,15-Jul,2015,July,29,14,1,5,2,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,73,15-Jul,2015,July,29,14,1,5,2,1,0,HB,PRT,Direct,Direct
Resort Hotel,0,317,15-Jul,2015,July,29,14,1,5,2,2,0,HB,PRT,Direct,TA/TO
Resort Hotel,1,112,15-Jul,2015,July,29,14,2,5,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,6,15-Jul,2015,July,29,14,2,5,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,8,15-Jul,2015,July,29,14,2,5,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,1,96,15-Jul,2015,July,29,14,2,7,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,96,15-Jul,2015,July,29,14,2,7,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,99,15-Jul,2015,July,29,14,2,7,2,0,0,BB,IRL,Direct,Direct
Resort Hotel,0,66,15-Jul,2015,July,29,14,2,9,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,0,38,15-Jul,2015,July,29,14,4,10,2,0,0,HB,SWE,Online TA,TA/TO
Resort Hotel,0,38,15-Jul,2015,July,29,14,4,10,2,0,0,HB,SWE,Online TA,TA/TO
Resort Hotel,0,113,15-Jul,2015,July,29,14,4,11,3,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,0,15-Jul,2015,July,29,14,0,1,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,1,62,15-Jul,2015,July,29,15,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,39,15-Jul,2015,July,29,15,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,37,15-Jul,2015,July,29,15,2,4,2,0,0,HB,POL,Online TA,TA/TO
Resort Hotel,1,58,15-Jul,2015,July,29,15,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,37,15-Jul,2015,July,29,15,2,6,2,2,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,83,15-Jul,2015,July,29,15,2,7,2,2,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,1,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,3,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,1,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,3,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,1,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,0,57,15-Jul,2015,July,29,15,0,2,2,0,0,FB,PRT,Groups,Direct
Resort Hotel,1,66,15-Jul,2015,July,29,16,0,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,13,15-Jul,2015,July,29,16,0,2,2,0,0,BB,DNK,Online TA,TA/TO
Resort Hotel,0,50,15-Jul,2015,July,29,16,0,1,2,0,0,BB,FIN,Online TA,TA/TO
Resort Hotel,1,48,15-Jul,2015,July,29,16,0,1,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,0,15-Jul,2015,July,29,16,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,7,15-Jul,2015,July,29,16,0,1,2,2,0,BB,USA,Online TA,TA/TO
Resort Hotel,0,0,15-Jul,2015,July,29,16,0,2,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,1,66,15-Jul,2015,July,29,16,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,13,15-Jul,2015,July,29,16,0,2,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,66,15-Jul,2015,July,29,16,0,2,2,0,0,BB,DNK,Online TA,TA/TO
Resort Hotel,0,10,15-Jul,2015,July,29,16,0,3,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,1,10,15-Jul,2015,July,29,16,0,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,58,15-Jul,2015,July,29,16,0,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,17,15-Jul,2015,July,29,16,0,3,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,19,15-Jul,2015,July,29,16,0,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,10,15-Jul,2015,July,29,16,2,3,2,0,0,BB,IRL,Direct,Direct
Resort Hotel,1,12,15-Jul,2015,July,29,16,2,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,10,15-Jul,2015,July,29,16,2,3,1,0,0,BB,IRL,Direct,Direct
Resort Hotel,0,63,15-Jul,2015,July,29,16,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,35,15-Jul,2015,July,29,16,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,113,15-Jul,2015,July,29,16,2,4,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,1,35,15-Jul,2015,July,29,16,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,68,15-Jul,2015,July,29,16,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,113,15-Jul,2015,July,29,16,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,21,15-Jul,2015,July,29,16,4,10,1,0,0,HB,PRT,Direct,Direct
Resort Hotel,0,6,15-Jul,2015,July,29,17,0,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,7,15-Jul,2015,July,29,17,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,17,15-Jul,2015,July,29,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,15-Jul,2015,July,29,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,2,15-Jul,2015,July,29,17,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,15,15-Jul,2015,July,29,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,7,15-Jul,2015,July,29,17,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,11,15-Jul,2015,July,29,17,0,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,6,15-Jul,2015,July,29,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,15-Jul,2015,July,29,17,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,1,15-Jul,2015,July,29,17,0,2,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,0,48,15-Jul,2015,July,29,17,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,15,15-Jul,2015,July,29,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,3,15-Jul,2015,July,29,17,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,23,15-Jul,2015,July,29,17,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,53,15-Jul,2015,July,29,17,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,53,15-Jul,2015,July,29,17,2,3,2,1,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,94,15-Jul,2015,July,29,17,2,3,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,0,64,15-Jul,2015,July,29,17,2,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,53,15-Jul,2015,July,29,17,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,53,15-Jul,2015,July,29,17,2,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,64,15-Jul,2015,July,29,17,2,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,53,15-Jul,2015,July,29,17,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,24,15-Jul,2015,July,29,17,2,3,3,1,0,BB,PRT,Direct,Direct
Resort Hotel,0,24,15-Jul,2015,July,29,17,2,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,23,15-Jul,2015,July,29,17,2,5,2,2,0,BB,ESP,Direct,Direct
Resort Hotel,0,53,15-Jul,2015,July,29,17,2,5,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,23,15-Jul,2015,July,29,17,2,5,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,0,90,15-Jul,2015,July,29,17,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,79,15-Jul,2015,July,29,17,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,43,15-Jul,2015,July,29,17,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,90,15-Jul,2015,July,29,17,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,65,15-Jul,2015,July,29,17,2,6,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,65,15-Jul,2015,July,29,17,2,6,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,99,15-Jul,2015,July,29,17,2,6,3,0,0,BB,FRA,Direct,Direct
Resort Hotel,0,25,15-Jul,2015,July,29,17,3,7,2,0,0,HB,ESP,Direct,Direct
Resort Hotel,0,92,15-Jul,2015,July,29,17,1,2,2,0,0,BB,MOZ,Online TA,TA/TO
Resort Hotel,0,91,15-Jul,2015,July,29,17,1,2,2,1,0,BB,BWA,Online TA,TA/TO
Resort Hotel,0,38,15-Jul,2015,July,29,17,1,2,2,1,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,6,15-Jul,2015,July,29,17,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,38,15-Jul,2015,July,29,17,1,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,13,15-Jul,2015,July,29,17,1,2,2,0,0,BB,DEU,Online TA,TA/TO
