order_id,customer_id,product_id,purchase_amount,is_reordered,purchased_on,event_time
O297,C827,P7376,59.39,0,2020-04-02 01:57:32,2024-05-02T05:39:17.177Z
O298,C7649,P7473,63.94,1,2020-09-14 16:16:28,2024-05-02T05:39:17.177Z
O299,C8593,P10401,57.61,1,2021-05-13 12:39:32,2024-05-02T05:39:17.177Z
O300,C8789,P7829,6.36,1,2021-03-01 06:51:20,2024-05-02T05:39:17.177Z
O301,C7584,P12299,81.22,0,2020-01-05 15:46:05,2024-05-02T05:39:17.177Z
O302,C1603,P7016,80.17,1,2021-05-23 06:15:10,2024-05-02T05:39:17.177Z
O303,C174,P2679,10.58,0,2020-09-20 17:02:23,2024-05-02T05:39:17.177Z
O304,C2829,P1551,14.44,1,2020-12-20 22:07:09,2024-05-02T05:39:17.177Z
O305,C2430,P9364,67.14,1,2021-02-24 21:35:40,2024-05-02T05:39:17.177Z
O306,C3422,P3500,81.75,0,2020-10-16 08:46:04,2024-05-02T05:39:17.177Z
O307,C8925,P10415,50.67,1,2020-11-03 19:07:30,2024-05-02T05:39:17.177Z
O308,C2321,P3661,11.7,1,2021-03-07 12:06:50,2024-05-02T05:39:17.177Z
O309,C8339,P8831,1.2,1,2020-07-27 13:32:57,2024-05-02T05:39:17.177Z
O310,C9073,P5761,74.29,0,2020-11-13 19:58:10,2024-05-02T05:39:17.177Z
O311,C3746,P1763,47.07,0,2020-01-11 04:29:37,2024-05-02T05:39:17.177Z
O312,C8836,P14741,91.77,1,2020-02-09 12:30:33,2024-05-02T05:39:17.177Z
O313,C3525,P1177,31.42,1,2020-08-27 23:53:25,2024-05-02T05:39:17.177Z
O314,C7853,P16674,44.25,1,2020-02-16 01:34:12,2024-05-02T05:39:17.177Z
O315,C407,P7170,90.22,1,2020-03-09 05:39:33,2024-05-02T05:39:17.177Z
O316,C8226,P77,72.02,1,2020-07-20 22:51:56,2024-05-02T05:39:17.177Z
O317,C330,P262,86.4,1,2020-06-30 18:05:03,2024-05-02T05:39:17.177Z
O318,C5347,P12019,69.47,0,2020-05-31 20:10:03,2024-05-02T05:39:17.177Z
O319,C8285,P3901,86.97,0,2020-07-02 04:24:21,2024-05-02T05:39:17.177Z
O320,C6179,P7330,60.1,1,2021-01-15 00:44:33,2024-05-02T05:39:17.177Z
O321,C306,P11479,33.48,1,2020-05-07 12:59:35,2024-05-02T05:39:17.177Z
O322,C6826,P10582,3.52,0,2020-05-24 08:36:38,2024-05-02T05:39:17.177Z
O323,C6097,P3008,96.87,0,2020-12-11 08:44:52,2024-05-02T05:39:17.177Z
O324,C6838,P2133,12.74,1,2021-01-19 10:08:28,2024-05-02T05:39:17.177Z
O325,C4248,P2921,83.09,1,2020-03-23 20:16:39,2024-05-02T05:39:17.177Z
O326,C4889,P16377,26.23,0,2020-10-16 07:10:55,2024-05-02T05:39:17.177Z
O327,C8602,P4261,25.87,1,2020-05-03 23:32:22,2024-05-02T05:39:17.177Z
O328,C838,P2086,19.24,1,2021-04-12 16:03:25,2024-05-02T05:39:17.177Z
O329,C8476,P15856,41.47,1,2020-05-28 07:13:51,2024-05-02T05:39:17.177Z
O330,C480,P11651,39.15,1,2020-03-31 16:54:08,2024-05-02T05:39:17.177Z
O331,C6867,P12304,9.62,1,2020-03-03 04:59:49,2024-05-02T05:39:17.177Z
O332,C5697,P8857,64.13,1,2021-04-13 17:26:31,2024-05-02T05:39:17.177Z
O333,C2107,P3248,88.54,0,2021-04-21 08:20:17,2024-05-02T05:39:17.177Z
O334,C9945,P908,78.53,1,2020-03-01 02:23:33,2024-05-02T05:39:17.177Z
O335,C2153,P7093,74.47,1,2020-09-27 21:52:02,2024-05-02T05:39:17.177Z
O336,C5618,P4141,75.08,1,2021-04-30 18:19:33,2024-05-02T05:39:17.177Z
O337,C1819,P6993,17.43,1,2020-03-06 16:11:22,2024-05-02T05:39:17.177Z
O338,C1420,P16487,53.17,1,2020-11-08 21:39:00,2024-05-02T05:39:17.177Z
O339,C1992,P10161,43.1,1,2020-06-15 15:19:10,2024-05-02T05:39:17.177Z
O340,C3914,P13566,28.35,1,2021-03-02 06:21:05,2024-05-02T05:39:17.177Z
O341,C7246,P16544,73.09,1,2020-04-10 06:49:04,2024-05-02T05:39:17.177Z
O342,C3998,P4196,19.09,1,2021-02-18 23:18:07,2024-05-02T05:39:17.177Z
O343,C6398,P8257,59.39,1,2020-08-20 09:31:02,2024-05-02T05:39:17.177Z
O344,C6146,P3419,82.09,1,2020-11-29 01:49:43,2024-05-02T05:39:17.177Z
O345,C336,P2416,38.64,0,2020-03-15 13:12:10,2024-05-02T05:39:17.177Z
O346,C1920,P5826,99.87,1,2020-03-21 03:02:25,2024-05-02T05:39:17.177Z
O347,C2561,P4448,97.62,1,2020-09-27 07:27:48,2024-05-02T05:39:17.177Z
O348,C4492,P16850,81.17,1,2020-03-05 12:38:42,2024-05-02T05:39:17.177Z
O349,C9250,P8903,65.17,1,2021-04-23 18:39:20,2024-05-02T05:39:17.177Z
O350,C4721,P1027,68.79,1,2020-01-09 14:18:42,2024-05-02T05:39:17.177Z
O351,C6208,P8480,68.43,1,2020-09-05 03:48:52,2024-05-02T05:39:17.177Z
O352,C3904,P4350,37.32,1,2020-06-27 20:31:15,2024-05-02T05:39:17.177Z
O353,C3587,P3104,19.58,0,2020-03-11 13:56:07,2024-05-02T05:39:17.177Z
O354,C5275,P13609,58.17,1,2020-12-18 14:30:39,2024-05-02T05:39:17.178Z
O355,C3167,P9801,83.03,1,2021-01-06 02:33:40,2024-05-02T05:39:17.178Z
O356,C9360,P12504,53.08,1,2020-06-08 20:23:13,2024-05-02T05:39:17.178Z
O357,C768,P14837,70.39,0,2020-06-02 08:08:27,2024-05-02T05:39:17.178Z
O358,C2868,P13663,42.75,1,2020-06-05 00:33:35,2024-05-02T05:39:17.178Z
O359,C6381,P16824,64.05,1,2020-11-04 13:00:44,2024-05-02T05:39:17.178Z
O360,C681,P2261,55.24,1,2021-05-17 20:24:48,2024-05-02T05:39:17.178Z
O361,C7546,P16572,86.55,1,2020-03-28 10:05:52,2024-05-02T05:39:17.178Z
O362,C1897,P14091,37.14,1,2021-02-21 01:35:31,2024-05-02T05:39:17.178Z
O363,C8909,P9756,85.06,0,2020-10-05 13:11:45,2024-05-02T05:39:17.178Z
O364,C437,P8401,65.39,1,2020-04-17 06:13:44,2024-05-02T05:39:17.178Z
O365,C7087,P13940,48.65,1,2020-06-06 23:21:17,2024-05-02T05:39:17.178Z
O366,C6826,P14922,31.34,1,2021-05-04 12:46:29,2024-05-02T05:39:17.178Z
O367,C4852,P846,11.19,1,2020-10-06 14:32:35,2024-05-02T05:39:17.178Z
O368,C6374,P14825,19.18,0,2020-11-21 19:50:11,2024-05-02T05:39:17.178Z
O369,C6992,P332,50.71,1,2020-04-04 20:25:17,2024-05-02T05:39:17.178Z
O370,C4224,P2424,64.87,1,2020-05-30 00:21:44,2024-05-02T05:39:17.178Z
O371,C9965,P6691,21.72,1,2020-05-03 16:06:51,2024-05-02T05:39:17.178Z
O372,C5064,P7012,7.13,1,2020-07-12 15:04:12,2024-05-02T05:39:17.178Z
O373,C5315,P5573,87.24,1,2020-01-01 20:27:31,2024-05-02T05:39:17.178Z
O374,C6820,P13030,25.18,0,2020-10-20 03:17:52,2024-05-02T05:39:17.178Z
O375,C9369,P16620,52.68,1,2020-12-06 11:47:26,2024-05-02T05:39:17.178Z
O376,C7436,P6916,39.25,0,2021-02-24 11:41:19,2024-05-02T05:39:17.178Z
O377,C269,P1276,23.88,0,2020-03-12 13:45:00,2024-05-02T05:39:17.178Z
O378,C1913,P9708,38.66,1,2020-04-02 23:39:53,2024-05-02T05:39:17.178Z
O379,C6779,P3851,5.49,1,2021-03-04 18:25:31,2024-05-02T05:39:17.178Z
O380,C1225,P8224,43.53,1,2021-01-28 17:20:59,2024-05-02T05:39:17.178Z
O381,C5489,P15503,68.54,1,2021-02-27 14:20:11,2024-05-02T05:39:17.178Z
O382,C9552,P11348,48.16,1,2020-01-02 00:38:32,2024-05-02T05:39:17.178Z
O383,C8609,P4012,55.73,0,2021-04-25 02:58:11,2024-05-02T05:39:17.178Z
O384,C8940,P8629,99.13,1,2020-08-09 12:36:29,2024-05-02T05:39:17.178Z
O385,C9464,P13596,32.7,0,2020-02-20 14:20:40,2024-05-02T05:39:17.178Z
O386,C3447,P16672,98.03,0,2020-10-22 22:24:16,2024-05-02T05:39:17.178Z
O387,C3551,P5000,16.15,0,2020-07-04 12:16:15,2024-05-02T05:39:17.178Z
O388,C1926,P3382,89.65,1,2021-01-02 06:14:32,2024-05-02T05:39:17.178Z
O389,C4594,P6746,37.5,0,2020-06-06 15:34:55,2024-05-02T05:39:17.178Z
O390,C4046,P14784,37.48,0,2020-11-01 01:58:07,2024-05-02T05:39:17.178Z
O391,C4667,P16690,2.3,0,2021-01-17 05:10:17,2024-05-02T05:39:17.178Z
O392,C8538,P13245,11.53,0,2020-10-20 11:06:23,2024-05-02T05:39:17.178Z
O393,C6599,P14429,56.38,1,2020-01-26 02:32:52,2024-05-02T05:39:17.178Z
O394,C5760,P1568,10.16,1,2020-11-03 06:38:07,2024-05-02T05:39:17.178Z
O395,C5044,P13679,69.48,1,2020-04-16 07:18:05,2024-05-02T05:39:17.178Z
O396,C8691,P7215,52.21,1,2021-01-10 11:27:06,2024-05-02T05:39:17.178Z
O397,C8458,P528,101.2,0,2021-03-14 21:42:41,2024-05-02T05:39:17.178Z
O398,C600,P4201,24.91,1,2020-10-16 15:28:18,2024-05-02T05:39:17.178Z
O399,C5907,P880,90.65,0,2020-03-31 00:30:43,2024-05-02T05:39:17.178Z
O400,C6066,P2613,66.37,1,2020-12-16 12:12:15,2024-05-02T05:39:17.178Z
O401,C8998,P3651,101.01,1,2020-10-14 18:08:30,2024-05-02T05:39:17.178Z
O402,C9255,P15997,2.88,1,2020-01-06 22:49:58,2024-05-02T05:39:17.178Z
O403,C9088,P931,27.24,1,2021-04-12 10:41:34,2024-05-02T05:39:17.178Z
O404,C7790,P8714,69.99,0,2020-07-20 20:34:09,2024-05-02T05:39:17.178Z
O405,C5157,P2080,1.71,0,2021-04-13 14:17:36,2024-05-02T05:39:17.178Z
O406,C3017,P916,59.57,0,2020-04-14 11:09:52,2024-05-02T05:39:17.178Z
O407,C5300,P12355,56.26,0,2021-03-29 13:55:31,2024-05-02T05:39:17.178Z
O408,C8546,P5735,33.89,1,2021-02-04 21:55:54,2024-05-02T05:39:17.178Z
O409,C458,P10584,15.15,1,2020-03-16 15:20:13,2024-05-02T05:39:17.178Z
O410,C7439,P9414,58.48,1,2021-01-31 15:25:24,2024-05-02T05:39:17.178Z
O411,C1431,P15374,77.83,1,2020-11-04 03:47:10,2024-05-02T05:39:17.178Z
O412,C4591,P16539,59.45,1,2020-10-06 01:26:12,2024-05-02T05:39:17.178Z
O413,C9024,P15956,78.06,1,2020-06-08 15:21:52,2024-05-02T05:39:17.178Z
O414,C4751,P12782,97.33,0,2020-04-19 13:32:38,2024-05-02T05:39:17.178Z
O415,C9056,P15586,40.25,1,2021-03-11 13:33:06,2024-05-02T05:39:17.178Z
O416,C9966,P711,42.79,1,2020-07-01 03:17:50,2024-05-02T05:39:17.179Z
O417,C1976,P12797,24.52,1,2020-05-19 07:07:04,2024-05-02T05:39:17.179Z
O418,C2111,P6700,3.9699999999999998,1,2020-05-01 21:16:53,2024-05-02T05:39:17.179Z
O419,C8244,P8212,12.15,0,2020-03-10 05:33:40,2024-05-02T05:39:17.179Z
O420,C5968,P2476,10.08,1,2020-07-17 07:51:49,2024-05-02T05:39:17.179Z
O421,C9352,P1785,65.72,1,2020-08-01 14:55:14,2024-05-02T05:39:17.179Z
O422,C9374,P14444,49.53,0,2020-12-15 05:36:20,2024-05-02T05:39:17.179Z
O423,C3105,P14709,27.06,1,2020-12-10 00:55:42,2024-05-02T05:39:17.179Z
O424,C3667,P14404,68.92,0,2021-05-17 09:26:30,2024-05-02T05:39:17.179Z
O425,C6053,P14046,32.29,1,2020-09-04 17:38:07,2024-05-02T05:39:17.179Z
O426,C5109,P10818,11.16,0,2020-11-14 17:29:33,2024-05-02T05:39:17.179Z
O427,C643,P9971,36.24,1,2020-10-25 09:47:06,2024-05-02T05:39:17.179Z
O428,C7934,P16220,35.02,1,2020-09-13 13:23:25,2024-05-02T05:39:17.179Z
O429,C6121,P4872,60.74,0,2020-08-17 04:09:33,2024-05-02T05:39:17.179Z
O430,C3257,P1678,96.79,1,2020-04-07 10:40:13,2024-05-02T05:39:17.179Z
O431,C1359,P3221,90.51,1,2020-10-03 04:22:13,2024-05-02T05:39:17.179Z
O432,C9964,P13223,41.29,0,2020-03-08 21:02:20,2024-05-02T05:39:17.179Z
O433,C9236,P14219,22.84,0,2020-11-09 07:14:39,2024-05-02T05:39:17.179Z
O434,C2821,P5677,16.29,1,2020-06-30 16:16:29,2024-05-02T05:39:17.179Z
O435,C9113,P2347,21.88,0,2020-08-29 14:54:48,2024-05-02T05:39:17.179Z
O436,C9912,P16907,88.13,1,2020-08-20 05:51:50,2024-05-02T05:39:17.179Z
O437,C1960,P981,21.85,1,2020-10-26 12:20:56,2024-05-02T05:39:17.179Z
O438,C5747,P4359,85.14,0,2020-08-26 02:32:01,2024-05-02T05:39:17.179Z
O439,C2499,P1592,98.61,1,2021-04-25 16:00:44,2024-05-02T05:39:17.179Z
O440,C770,P14867,75.24,1,2020-02-05 13:48:51,2024-05-02T05:39:17.179Z
O441,C7721,P7507,6.45,1,2020-04-07 06:22:18,2024-05-02T05:39:17.179Z
O442,C3304,P77,101.25,1,2021-02-10 01:34:05,2024-05-02T05:39:17.179Z
O443,C3146,P9679,75.27,1,2020-06-24 10:07:29,2024-05-02T05:39:17.179Z
O444,C8165,P9284,43.76,1,2020-02-29 22:46:56,2024-05-02T05:39:17.179Z
O445,C1430,P2109,35.15,0,2020-04-08 01:32:54,2024-05-02T05:39:17.179Z
O446,C2216,P13108,80.66,0,2020-07-03 22:53:40,2024-05-02T05:39:17.179Z
O447,C688,P1359,54.66,1,2020-01-08 19:55:25,2024-05-02T05:39:17.179Z
O448,C5871,P11663,39.31,1,2020-12-12 17:57:12,2024-05-02T05:39:17.179Z
O449,C2571,P10401,5.6899999999999995,1,2020-11-19 08:10:50,2024-05-02T05:39:17.179Z
O450,C2329,P9018,76.15,1,2020-09-05 20:12:48,2024-05-02T05:39:17.179Z
O451,C5249,P7879,56.38,1,2020-11-24 08:24:55,2024-05-02T05:39:17.179Z
O452,C1202,P13689,68.87,0,2020-08-01 04:32:03,2024-05-02T05:39:17.179Z
O453,C2663,P1560,78.76,1,2021-03-17 08:28:39,2024-05-02T05:39:17.179Z
O454,C6944,P3452,55.63,1,2021-01-26 11:23:31,2024-05-02T05:39:17.179Z
O455,C1275,P16618,12.23,1,2020-08-30 18:13:47,2024-05-02T05:39:17.179Z
O456,C3031,P6560,90.15,1,2020-02-05 15:53:05,2024-05-02T05:39:17.179Z
O457,C5721,P15625,98.54,1,2020-11-01 10:32:25,2024-05-02T05:39:17.179Z
O458,C7874,P4069,27.97,1,2020-09-04 07:13:34,2024-05-02T05:39:17.179Z
O459,C8620,P12288,55.57,1,2021-05-19 19:49:55,2024-05-02T05:39:17.179Z
O460,C3778,P1209,51.02,1,2020-03-26 11:44:00,2024-05-02T05:39:17.179Z
O461,C5331,P1132,39.71,1,2020-03-14 04:09:52,2024-05-02T05:39:17.179Z
O462,C1721,P446,57.71,1,2021-03-25 03:02:13,2024-05-02T05:39:17.179Z
O463,C6496,P7574,32.53,1,2020-03-18 02:44:23,2024-05-02T05:39:17.179Z
O464,C4580,P3611,42.71,1,2020-12-22 16:26:25,2024-05-02T05:39:17.179Z
O465,C4316,P7433,59.89,0,2020-09-19 04:30:57,2024-05-02T05:39:17.179Z
O466,C9697,P9682,75.93,0,2021-02-03 01:18:59,2024-05-02T05:39:17.179Z
O467,C5123,P12303,54.18,0,2020-08-06 04:39:23,2024-05-02T05:39:17.179Z
O468,C2158,P897,78.21,1,2020-02-09 21:57:56,2024-05-02T05:39:17.179Z
O469,C4022,P9808,85.56,0,2020-06-13 06:04:23,2024-05-02T05:39:17.179Z
O470,C4096,P11667,25.56,1,2020-12-17 12:56:41,2024-05-02T05:39:17.179Z
O471,C2928,P13944,88.96,0,2021-01-11 21:27:13,2024-05-02T05:39:17.179Z
O472,C6373,P16740,42.27,1,2020-01-13 02:06:24,2024-05-02T05:39:17.179Z
O473,C4546,P12659,92.1,0,2020-01-26 11:35:23,2024-05-02T05:39:17.179Z
O474,C7613,P902,5.24,1,2020-10-13 20:25:52,2024-05-02T05:39:17.179Z
O475,C7072,P4740,78.65,0,2021-04-04 15:16:07,2024-05-02T05:39:17.179Z
O476,C2203,P8683,52.97,1,2020-08-22 09:51:09,2024-05-02T05:39:17.179Z
O477,C1355,P11109,79.12,1,2020-07-23 16:43:12,2024-05-02T05:39:17.179Z
O478,C8905,P9492,51.25,0,2021-02-03 18:52:08,2024-05-02T05:39:17.179Z
O479,C5396,P16483,52.43,1,2020-04-10 09:38:22,2024-05-02T05:39:17.179Z
O480,C7522,P15305,32.43,0,2020-08-13 02:23:42,2024-05-02T05:39:17.179Z
O481,C1911,P2273,36.62,1,2021-05-24 03:00:27,2024-05-02T05:39:17.179Z
O482,C8726,P9798,45.43,1,2020-10-21 23:09:52,2024-05-02T05:39:17.179Z
O483,C3632,P1601,1.19,0,2021-03-20 07:04:12,2024-05-02T05:39:17.179Z
O484,C8214,P2294,12.45,0,2021-01-29 02:47:22,2024-05-02T05:39:17.179Z
O485,C7156,P1552,37.3,1,2021-01-30 09:45:26,2024-05-02T05:39:17.180Z
O486,C1779,P1926,21.49,0,2021-05-14 12:13:29,2024-05-02T05:39:17.180Z
O487,C9568,P3328,62.97,0,2020-05-29 01:05:17,2024-05-02T05:39:17.180Z
O488,C8957,P14730,49.55,1,2021-02-23 22:30:53,2024-05-02T05:39:17.180Z
O489,C8812,P5690,51.4,0,2020-08-05 12:30:05,2024-05-02T05:39:17.180Z
O490,C4911,P9121,90.71,1,2020-11-21 22:51:55,2024-05-02T05:39:17.180Z
O491,C1130,P14369,71.11,1,2020-01-09 01:38:03,2024-05-02T05:39:17.180Z
O492,C5045,P4056,9.94,1,2020-02-03 07:00:29,2024-05-02T05:39:17.180Z
O493,C329,P10483,76.68,1,2021-02-26 16:59:40,2024-05-02T05:39:17.180Z
O494,C3705,P6074,59.34,1,2020-03-18 16:22:35,2024-05-02T05:39:17.180Z
O495,C1295,P15308,75.67,0,2021-01-01 13:25:58,2024-05-02T05:39:17.180Z
O496,C8665,P16931,77.74,1,2020-06-17 05:53:36,2024-05-02T05:39:17.180Z
O497,C8227,P5841,98.33,0,2020-10-03 14:01:15,2024-05-02T05:39:17.180Z
O498,C2443,P13400,74.82,1,2020-12-01 07:38:44,2024-05-02T05:39:17.180Z
O499,C9938,P9012,101.75,1,2021-03-19 02:56:08,2024-05-02T05:39:17.180Z
O500,C7297,P13636,64.16,0,2020-07-14 04:03:02,2024-05-02T05:39:17.180Z
O501,C4193,P11116,5.24,0,2020-05-06 20:54:10,2024-05-02T05:39:17.180Z
O502,C6288,P6899,71.62,0,2020-12-14 00:26:54,2024-05-02T05:39:17.180Z
O503,C6310,P9978,10.06,1,2021-04-04 18:51:42,2024-05-02T05:39:17.180Z
O504,C1098,P2913,80.66,1,2021-05-08 18:30:47,2024-05-02T05:39:17.180Z
O505,C6752,P11099,3.01,1,2021-03-07 08:14:09,2024-05-02T05:39:17.180Z
O506,C982,P15660,14.53,1,2020-02-12 19:28:53,2024-05-02T05:39:17.180Z
O507,C1853,P3934,7.18,0,2020-04-12 16:11:19,2024-05-02T05:39:17.180Z
O508,C7997,P1540,63.63,0,2020-03-20 02:17:45,2024-05-02T05:39:17.180Z
O509,C816,P1233,27.7,1,2020-03-14 10:51:52,2024-05-02T05:39:17.180Z
O510,C5578,P2936,63.27,0,2020-07-11 17:32:51,2024-05-02T05:39:17.180Z
O511,C417,P12981,31.47,1,2021-01-20 16:21:55,2024-05-02T05:39:17.180Z
O512,C6214,P6046,49.6,1,2020-11-07 18:34:19,2024-05-02T05:39:17.180Z
O513,C7106,P11713,12.83,0,2021-04-26 08:37:11,2024-05-02T05:39:17.180Z
O514,C6461,P3035,24.36,1,2020-11-07 10:36:50,2024-05-02T05:39:17.180Z
O515,C5190,P13105,9.57,1,2020-05-17 10:34:19,2024-05-02T05:39:17.180Z
O516,C1239,P7001,44.77,1,2020-06-18 16:52:05,2024-05-02T05:39:17.180Z
O517,C5441,P1435,63.15,1,2020-09-06 21:57:04,2024-05-02T05:39:17.180Z
O518,C8544,P6031,34.42,1,2020-11-02 06:31:31,2024-05-02T05:39:17.180Z
O519,C2745,P12542,21.84,1,2020-12-14 12:53:18,2024-05-02T05:39:17.180Z
O520,C188,P11907,10.12,0,2020-08-08 10:23:18,2024-05-02T05:39:17.180Z
O521,C4997,P14786,78.25,1,2021-04-08 09:46:45,2024-05-02T05:39:17.180Z
O522,C975,P11867,98.03,0,2020-02-08 21:24:18,2024-05-02T05:39:17.180Z
O523,C1718,P4598,46.31,1,2021-03-26 02:06:24,2024-05-02T05:39:17.180Z
O524,C1159,P15828,46.63,0,2020-12-22 16:27:25,2024-05-02T05:39:17.180Z
O525,C8527,P12318,96.33,0,2020-07-25 04:35:33,2024-05-02T05:39:17.180Z
O526,C4255,P3458,26.43,1,2020-07-31 02:00:20,2024-05-02T05:39:17.180Z
O527,C8664,P883,94.57,0,2020-11-13 12:16:06,2024-05-02T05:39:17.180Z
O528,C6348,P8756,84.19,1,2020-09-17 15:21:32,2024-05-02T05:39:17.180Z
O529,C8080,P1675,60.86,0,2021-05-11 06:02:55,2024-05-02T05:39:17.180Z
O530,C8098,P8753,16.02,1,2020-03-04 05:03:54,2024-05-02T05:39:17.180Z
O531,C4269,P13882,69.99,1,2020-10-07 21:48:45,2024-05-02T05:39:17.180Z
O532,C3689,P10568,67.42,1,2020-08-13 14:58:21,2024-05-02T05:39:17.180Z
O533,C8610,P6290,15.13,1,2021-02-05 06:11:09,2024-05-02T05:39:17.180Z
O534,C8711,P2991,31.46,0,2020-11-09 16:40:54,2024-05-02T05:39:17.180Z
O535,C7698,P9640,35.78,0,2020-09-06 04:03:25,2024-05-02T05:39:17.180Z
O536,C7107,P13259,89.16,1,2020-12-08 02:53:59,2024-05-02T05:39:17.180Z
O537,C7483,P7684,97.68,1,2020-12-14 01:59:31,2024-05-02T05:39:17.180Z
O538,C1157,P2986,49.75,1,2020-01-13 05:24:29,2024-05-02T05:39:17.180Z
O539,C9970,P16289,14.67,0,2020-06-12 04:16:15,2024-05-02T05:39:17.180Z
O540,C8828,P2158,62.32,1,2020-08-28 23:58:27,2024-05-02T05:39:17.180Z
O541,C3857,P10828,61.28,1,2020-07-03 08:12:02,2024-05-02T05:39:17.180Z
O542,C3314,P4695,40.75,0,2020-01-24 20:34:58,2024-05-02T05:39:17.180Z
O543,C7651,P4152,93.68,1,2020-08-09 07:16:49,2024-05-02T05:39:17.180Z
O544,C8031,P1996,21.27,0,2021-02-24 05:57:18,2024-05-02T05:39:17.180Z
O545,C5749,P15690,100.26,0,2020-05-14 20:10:38,2024-05-02T05:39:17.180Z
O546,C1539,P11800,16.42,0,2021-01-29 09:33:26,2024-05-02T05:39:17.180Z
O547,C9061,P13224,4.49,1,2020-06-15 18:35:53,2024-05-02T05:39:17.180Z
O548,C2055,P132,46.46,1,2020-07-25 06:36:52,2024-05-02T05:39:17.180Z
O549,C3951,P9951,27.03,0,2020-01-05 08:37:47,2024-05-02T05:39:17.180Z
O550,C9287,P9749,8.95,1,2020-08-31 14:09:58,2024-05-02T05:39:17.180Z
O551,C6869,P12608,91.22,1,2020-07-09 04:53:28,2024-05-02T05:39:17.180Z
O552,C1489,P10698,2.77,1,2020-09-05 09:15:46,2024-05-02T05:39:17.180Z
O553,C5958,P9440,18.75,1,2020-03-07 23:02:21,2024-05-02T05:39:17.181Z
O554,C7849,P15834,52.97,1,2020-04-06 12:33:10,2024-05-02T05:39:17.181Z
O555,C5497,P16387,5.79,0,2020-07-03 13:06:57,2024-05-02T05:39:17.181Z
O556,C3308,P119,15.78,1,2020-11-22 02:30:58,2024-05-02T05:39:17.181Z
O557,C8443,P8265,35.8,0,2021-02-10 08:42:11,2024-05-02T05:39:17.181Z
O558,C1715,P3048,81.83,0,2020-11-29 13:12:24,2024-05-02T05:39:17.181Z
O559,C2046,P7554,101.59,1,2020-01-15 10:26:31,2024-05-02T05:39:17.181Z
O560,C32,P12329,94.19,0,2020-04-16 01:11:21,2024-05-02T05:39:17.181Z
O561,C1867,P10708,42.34,1,2020-07-15 02:46:35,2024-05-02T05:39:17.181Z
O562,C5070,P11245,75.2,0,2020-03-02 05:07:16,2024-05-02T05:39:17.181Z
O563,C6036,P15424,41.52,1,2020-05-19 01:20:08,2024-05-02T05:39:17.181Z
O564,C9803,P6158,64.22,0,2020-05-25 05:25:52,2024-05-02T05:39:17.181Z
O565,C4857,P15774,54.15,0,2021-03-09 15:20:11,2024-05-02T05:39:17.181Z
O566,C1937,P16638,97.94,0,2021-05-08 20:35:25,2024-05-02T05:39:17.181Z
O567,C3204,P5186,16.4,1,2020-09-23 19:16:45,2024-05-02T05:39:17.181Z
O568,C6430,P2126,67.17,1,2020-03-28 16:37:50,2024-05-02T05:39:17.181Z
O569,C2072,P3151,89.19,0,2021-04-04 05:59:00,2024-05-02T05:39:17.181Z
O570,C2460,P4264,59.53,0,2020-11-03 22:34:46,2024-05-02T05:39:17.181Z
O571,C6819,P14770,29.06,0,2021-02-20 22:34:57,2024-05-02T05:39:17.181Z
O572,C4700,P5361,1.94,0,2020-05-03 08:38:44,2024-05-02T05:39:17.181Z
O573,C2397,P9000,1.95,0,2020-08-28 12:33:54,2024-05-02T05:39:17.181Z
O574,C6514,P1471,22.66,0,2020-01-13 13:12:17,2024-05-02T05:39:17.181Z
O575,C7848,P12622,26.13,1,2020-06-11 03:28:53,2024-05-02T05:39:17.181Z
O576,C5087,P7566,45.88,1,2021-04-11 14:59:56,2024-05-02T05:39:17.181Z
O577,C6828,P13195,43.3,1,2020-06-28 09:34:06,2024-05-02T05:39:17.181Z
O578,C9955,P914,67.75,1,2020-10-27 17:13:43,2024-05-02T05:39:17.181Z
O579,C4220,P2249,84.23,0,2020-08-27 15:30:30,2024-05-02T05:39:17.181Z
O580,C3434,P12336,61.54,1,2020-06-04 13:06:57,2024-05-02T05:39:17.181Z
O581,C8468,P5519,29.33,1,2020-05-01 19:44:53,2024-05-02T05:39:17.181Z
O582,C6075,P809,62.85,1,2020-04-17 10:57:46,2024-05-02T05:39:17.181Z
O583,C267,P14794,1.33,0,2020-12-17 23:42:28,2024-05-02T05:39:17.181Z
O584,C7608,P13217,55.44,0,2021-01-01 05:06:38,2024-05-02T05:39:17.181Z
O585,C7276,P8166,5.54,1,2020-12-29 23:24:55,2024-05-02T05:39:17.181Z
O586,C6428,P10384,55.32,1,2020-09-18 11:39:11,2024-05-02T05:39:17.181Z
O587,C2487,P16124,77.95,1,2020-08-03 02:14:00,2024-05-02T05:39:17.181Z
O588,C2096,P10237,53.71,1,2020-08-25 02:19:37,2024-05-02T05:39:17.181Z
O589,C6005,P15885,39.93,0,2020-05-10 23:36:28,2024-05-02T05:39:17.181Z
O590,C9281,P11520,71.81,0,2020-03-02 03:56:25,2024-05-02T05:39:17.181Z
O591,C8762,P9484,45.67,1,2020-11-24 10:36:30,2024-05-02T05:39:17.181Z
O592,C5207,P7438,1.45,1,2021-02-07 18:18:08,2024-05-02T05:39:17.181Z
O593,C4926,P11007,4.95,0,2021-05-12 21:38:34,2024-05-02T05:39:17.181Z
